Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
C08,58ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.31226626,0,11289,0,11289,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6084.865486,6084.865486,,,,,0.142677456,0,,,,,,,,,,,,
C09,66ALL_C1,C1,0.388242096,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.764842033,,,0.915582955,0.11713855,12123,4,12119,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16084.04053,5223.328337,5226.911843,,,,,0.620180786,0.222932339,,,,,,,,,,,,
C10,66ALL_G3,G3,86.56648254,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1731.32959,,,92.47551727,80.68697357,11686,829,10857,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19236.26508,6630.624543,7524.863462,,,,,89.57759094,83.56306458,,,,,,,,,,,,
C11,66ALL_D1,D1,0.673307717,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,13.4661541,,,1.463589191,0.236691073,8739,5,8734,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20993.47617,6181.98806,6190.462421,,,,,1.025601149,0.412826598,,,,,,,,,,,,
C12,66ALL_F1,F1,0.121241882,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.424837589,,,0.579163909,0.005091908,9704,1,9703,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,21074.82422,10613.7113,10614.78932,,,,,0.301794231,0.032855313,,,,,,,,,,,,
D01,51ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.282439619,0,12481,0,12481,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5796.435762,5796.435762,,,,,0.129050285,0,,,,,,,,,,,,
D02,51ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.328873843,0,10719,0,10719,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7178.15763,7178.15763,,,,,0.150265038,0,,,,,,,,,,,,
D03,51ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.292446017,0,12054,0,12054,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11312.25915,11312.25915,,,,,0.133622006,0,,,,,,,,,,,,
D04,51ALL_G1,G3,1.455487728,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,29.10975456,,,2.327702045,0.8345505,12132,15,12117,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18753.09779,6633.546788,6648.531397,,,,,1.864707112,1.111150861,,,,,,,,,,,,
D05,59ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.304234177,0,11587,0,11587,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10767.71258,10767.71258,,,,,0.139007792,0,,,,,,,,,,,,
D06,59ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.296629936,0,11884,0,11884,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5121.237888,5121.237888,,,,,0.135533571,0,,,,,,,,,,,,
D07,59ALL_G3,G3,3.395893812,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,67.9178772,,,4.696129799,2.361783981,11449,33,11416,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18983.70167,6448.713983,6484.844177,,,,,4.020982265,2.839427948,,,,,,,,,,,,
D08,59ALL_D1,D1,0.1890672,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,3.781343937,,,0.605689466,0.028641725,12446,2,12444,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21466.59668,5986.963988,5989.451475,,,,,0.363508612,0.082051426,,,,,,,,,,,,
D09,67ALL_C1,C1,0.100291595,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.005831957,,,0.479069799,0.004212075,11731,1,11730,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,33235.70313,5401.036233,5403.408978,,,,,0.249641627,0.027178178,,,,,,,,,,,,
D10,67ALL_G3,G3,5.371040344,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,107.4208069,,,7.008276939,4.012214184,10977,50,10927,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19033.66703,6788.080286,6843.858671,,,,,6.165779114,4.648066998,,,,,,,,,,,,
D11,67ALL_D1,D1,0.096641928,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.932838559,,,0.461633474,0.004058802,12174,1,12173,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,19404.05469,6180.132251,6181.218494,,,,,0.240556493,0.02618918,,,,,,,,,,,,
D12,67ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.318387181,0,11072,0,11072,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10484.99026,10484.99026,,,,,0.145473972,0,,,,,,,,,,,,
E01,52ALL_C1,C1,0.400364339,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,8.007287025,,,0.944177151,0.120795585,11756,4,11752,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,19218.42236,6364.413629,6368.787228,,,,,0.639546931,0.229892552,,,,,,,,,,,,
E02,52ALL_D1,D1,2.443115234,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,48.86230469,,,3.617726326,1.555788755,10605,22,10583,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21095.89879,7730.308395,7758.035221,,,,,3.001301289,1.958975196,,,,,,,,,,,,
E03,52ALL_F1,F1,2.310844421,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,46.21688843,,,3.394182682,1.487361908,11721,23,11698,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19990.64029,11828.8523,11844.86809,,,,,2.826379538,1.862285972,,,,,,,,,,,,
E04,52ALL_G1,G3,310.4550476,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,6209.101074,,,322.3294067,298.6992798,11503,2668,8835,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19057.64857,7268.083477,10002.54924,,,,,316.4983826,304.4425049,,,,,,,,,,,,
E05,60ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.291937351,0,12075,0,12075,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11313.28357,11313.28357,,,,,0.133389607,0,,,,,,,,,,,,
E06,60ALL_C1,C1,0.967624903,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.3524971,,,1.753491759,0.461350292,10947,9,10938,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,19043.92784,6010.347189,6021.062656,,,,,1.328645349,0.678866863,,,,,,,,,,,,
E07,60ALL_G3,G3,12.77654552,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,255.5309143,,,14.9834528,10.57377052,11943,129,11814,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18939.29995,7288.718996,7414.560488,,,,,13.90200138,11.65216541,,,,,,,,,,,,
E08,60ALL_D1,D1,0.610255361,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,12.20510674,,,1.247699857,0.238978967,11570,6,11564,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21694.25846,6806.771753,6814.492144,,,,,0.89718473,0.392256141,,,,,,,,,,,,
E09,68ALL_C1,C1,2.78692174,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,55.73843384,,,4.033361435,1.82881391,10566,25,10541,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16255.5327,5200.62002,5226.776826,,,,,3.381613016,2.266603947,,,,,,,,,,,,
E10,68ALL_G3,G3,39.21041107,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,784.208252,,,43.22911835,35.20538712,11196,367,10829,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19751.46812,6673.572206,7102.259933,,,,,41.25905991,37.16532898,,,,,,,,,,,,
E11,68ALL_D1,D1,3.491927385,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,69.83854675,,,4.807063103,2.442438364,11472,34,11438,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21200.45542,5990.695151,6035.772892,,,,,4.124664307,2.927690268,,,,,,,,,,,,
E12,68ALL_F1,F1,0.588137269,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,11.7627449,,,1.202466488,0.230318725,12005,6,11999,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20222.50879,10424.17597,10429.0731,,,,,0.864663363,0.378040493,,,,,,,,,,,,
F01,53ALL_C1,C1,0.386615396,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.732307911,,,0.911745846,0.11664781,12174,4,12170,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,17372.80347,5886.983447,5890.757332,,,,,0.617582023,0.221998349,,,,,,,,,,,,
F02,53ALL_D1,D1,2.761789322,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,55.23578644,,,3.944486618,1.843542218,11515,27,11488,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21082.92137,7145.590273,7178.270077,,,,,3.327323437,2.264495611,,,,,,,,,,,,
F03,53ALL_F1,F1,0.386520118,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.73040247,,,0.911521137,0.116619065,12177,4,12173,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19549.15771,11419.20111,11421.87171,,,,,0.617429793,0.221943647,,,,,,,,,,,,
F04,53ALL_G1,G3,12.42545033,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,248.5090027,,,14.55519581,10.29955482,12469,131,12338,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18983.12028,6715.388417,6844.273883,,,,,13.51157379,11.34032917,,,,,,,,,,,,
F05,61ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.252224088,0,13976,0,13976,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11043.17811,11043.17811,,,,,0.115245208,0,,,,,,,,,,,,
F06,61ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.404371589,0,8718,0,8718,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5598.332545,5598.332545,,,,,0.184757367,0,,,,,,,,,,,,
F07,61ALL_G3,G3,9.864724159,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,197.2944794,,,11.6850071,8.047252655,13533,113,13420,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18598.71018,6935.034448,7032.425667,,,,,10.79308891,8.937091827,,,,,,,,,,,,
F08,61ALL_D1,D1,0.662667036,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,13.25334072,,,1.290841103,0.281493217,12431,7,12424,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20928.15653,6482.09573,6490.230428,,,,,0.947918057,0.441389412,,,,,,,,,,,,
F09,69ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.257118225,0,13710,0,13710,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5046.091051,5046.091051,,,,,0.117481299,0,,,,,,,,,,,,
F10,69ALL_G3,G3,77.73516846,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1554.703369,,,83.19374084,72.30181122,12246,783,11463,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19175.79682,6526.594973,7335.375394,,,,,80.51699829,74.95991516,,,,,,,,,,,,
F11,69ALL_D1,D1,1.291569352,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,25.83138657,,,2.133342743,0.707306325,11848,13,11835,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21834.19817,5918.962105,5936.424805,,,,,1.684388399,0.965264618,,,,,,,,,,,,
F12,69ALL_F1,F1,0.099100418,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.982008338,,,0.473378867,0.004162049,11872,1,11871,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18842.87109,10108.76155,10109.49724,,,,,0.246676415,0.026855389,,,,,,,,,,,,
G01,54ALL_C1,C1,2.184110165,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,43.6822052,,,3.292895555,1.357930541,10783,20,10763,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15281.94648,6244.514701,6261.277071,,,,,2.709447145,1.731666446,,,,,,,,,,,,
G02,54ALL_D1,D1,3.01685071,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,60.33701324,,,4.23483181,2.058866501,11714,30,11684,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20979.56979,7494.644443,7529.179851,,,,,3.600901127,2.499816895,,,,,,,,,,,,
G03,54ALL_F1,F1,2.40833354,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,48.16667175,,,3.537444115,1.550087452,11247,23,11224,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19663.31123,11598.21339,11614.70643,,,,,2.945645571,1.940836072,,,,,,,,,,,,
G04,54ALL_G1,G3,58.01127625,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1160.225586,,,63.36026382,52.68650055,9436,454,8982,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19307.77586,7178.863443,7762.429174,,,,,60.73731232,55.29154205,,,,,,,,,,,,
