Plate,Well,Sample,Day,Temp,Symbiont,Pot,Replicate,Box,Number,Primer,Info,ALL.number,ul.DNA,BACKUP.NUMBER
10,A01,94ALL_C1,3,31,ALL,1,D,J,1,C1,ALL,94,4,
10,A02,94ALL_D1,3,31,ALL,1,D,J,1,D1,ALL,94,4,
10,A03,94ALL_F1,3,31,ALL,1,D,J,1,F1,ALL,94,4,
10,A04,94ALL_G3,3,31,ALL,1,D,J,1,G3,ALL,94,4,
10,A05,102ALL_F1,7,30,ALL,2,C,K,16,F1,ALL,102,4,
10,A06,102ALL_C1,7,30,ALL,2,C,K,16,C1,ALL,102,4,
10,A07,102ALL_G3,7,30,ALL,2,C,K,16,G3,ALL,102,4,
10,A08,102ALL_D1,7,30,ALL,2,C,K,16,D1,ALL,102,4,
10,A09,110ALL_D1,3,31,ALL,2,B,O,1,D1,ALL,110,4,
10,A10,110ALL_F1,3,31,ALL,2,B,O,1,F1,ALL,110,4,
10,A11,110ALL_G3,3,31,ALL,2,B,O,1,G3,ALL,110,4,
10,A12,110ALL_C1,3,31,ALL,2,B,O,1,C1,ALL,110,4,
10,B01,95ALL_C1,3,27,ALL,1,E,J,11,C1,ALL,95,4,
10,B02,95ALL_D1,3,27,ALL,1,E,J,11,D1,ALL,95,4,
10,B03,95ALL_F1,3,27,ALL,1,E,J,11,F1,ALL,95,4,
10,B04,95ALL_G3,3,27,ALL,1,E,J,11,G3,ALL,95,4,
10,B05,103ALL_F1,7,30,ALL,2,E,K,17,F1,ALL,103,4,
10,B06,103ALL_C1,7,30,ALL,2,E,K,17,C1,ALL,103,4,
10,B07,103ALL_G3,7,30,ALL,2,E,K,17,G3,ALL,103,4,
10,B08,103ALL_D1,7,30,ALL,2,E,K,17,D1,ALL,103,4,
10,B09,111ALL_D1,3,31,ALL,3,D,O,4,D1,ALL,111,4,
10,B10,111ALL_F1,3,31,ALL,3,D,O,4,F1,ALL,111,4,
10,B11,111ALL_G3,3,31,ALL,3,D,O,4,G3,ALL,111,4,
10,B12,111ALL_C1,3,31,ALL,3,D,O,4,C1,ALL,111,4,
10,C01,96ALL_C1,3,31,ALL,1,C,J,3,C1,ALL,96,4,
10,C02,96ALL_D1,3,31,ALL,1,C,J,3,D1,ALL,96,4,
10,C03,96ALL_F1,3,31,ALL,1,C,J,3,F1,ALL,96,4,
10,C04,96ALL_G3,3,31,ALL,1,C,J,3,G3,ALL,96,4,
10,C05,104ALL_F1,7,30,ALL,3,D,K,19,F1,ALL,104,4,
10,C06,104ALL_C1,7,30,ALL,3,D,K,19,C1,ALL,104,4,
10,C07,104ALL_G3,7,30,ALL,3,D,K,19,G3,ALL,104,4,
10,C08,104ALL_D1,7,30,ALL,3,D,K,19,D1,ALL,104,4,
10,C09,112ALL_D1,14,27,ALL,1,C,O,14,D1,ALL,112,4,
10,C10,112ALL_F1,14,27,ALL,1,C,O,14,F1,ALL,112,4,
10,C11,112ALL_G3,14,27,ALL,1,C,O,14,G3,ALL,112,4,
10,C12,112ALL_C1,14,27,ALL,1,C,O,14,C1,ALL,112,4,
10,D01,9ALL_C1,3,27,ALL,2,E,J,16,C1,ALL,97,4,
10,D02,97ALL_D1,3,27,ALL,2,E,J,16,D1,ALL,97,4,
10,D03,97ALL_F1,3,27,ALL,2,E,J,16,F1,ALL,97,4,
