Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,C1_CONTROL_F1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.298640578985214,0,11804,0,11804,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,7641.09324376602,7641.09324376602,,,,,0.136452183127403,0,,,,,,,,,,,,
A02,D1_CONTROL_C1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.281379908323288,0,12528,0,12528,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,8789.61769066977,8789.61769066977,,,,,0.128566116094589,0,,,,,,,,,,,,
A03,F1_CONTROL_G3,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.29578360915184,0,11918,0,11918,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,13043.9178527637,13043.9178527637,,,,,0.135146901011467,0,,,,,,,,,,,,
A04,G3_CONTROL_D1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.299172878265381,0,11783,0,11783,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7553.43664690639,7553.43664690639,,,,,0.136695384979248,0,,,,,,,,,,,,
A05,48ALL_G3,G3,23.3154582977295,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,466.309173583984,,,26.1920471191406,20.4458847045898,12893,253,12640,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18688.532589396,7515.10217516935,7734.3589730286,,,,,24.7822265625,21.8505172729492,,,,,,,,,,,,
B01,C1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.290302276611328,0,12143,0,12143,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,5981.37205567572,5981.37205567571,,,,,0.132642596960068,0,,,,,,,,,,,,
B02,D1_CONTROL_F1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.301372766494751,0,11697,0,11697,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,8199.33025493232,8199.33025493234,,,,,0.137700483202934,0,,,,,,,,,,,,
B03,F1_CONTROL_G3,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.315085619688034,0,11188,0,11188,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,13028.3643402983,13028.3643402983,,,,,0.143965572118759,0,,,,,,,,,,,,
B04,154ALL_G3,G3,0.202316522598267,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.04633045196533,,,0.648142635822296,0.0306487176567316,11631,2,11629,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19729.3583984375,7202.14773726211,7204.30184450331,,,,,0.388984382152557,0.0878010913729668,,,,,,,,,,,,
B05,49ALL_G3,G3,228.619140625,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4572.3828125,,,238.340484619141,218.977447509766,12168,2149,10019,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19199.7918572228,7626.98453728931,9670.86709239596,,,,,233.568969726563,223.690048217773,,,,,,,,,,,,
C01,C1_CONTROL_F1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.284698128700256,0,12382,0,12382,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,5869.15608512325,5869.15608512324,,,,,0.130082160234451,0,,,,,,,,,,,,
C02,D1_CONTROL_G3,D1,0.0955742001533508,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.91148400306702,,,0.456532418727875,0.004013960249722,12310,1,12309,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,23148.970703125,8195.53492938507,8196.74966827815,,,,,0.237898573279381,0.0258998405188322,,,,,,,,,,,,
C03,18ALL_F1,F1,0.0995701104402542,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.99140214920044,,,0.475622832775116,0.00418177479878068,11816,1,11815,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,24023.609375,12164.0387408708,12165.0424282975,,,,,0.247845619916916,0.0269826669245958,,,,,,,,,,,,
C04,G3_CONTROL_C1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.294326364994049,0,11977,0,11977,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7816.52677988443,7816.52677988443,,,,,0.134481102228165,0,,,,,,,,,,,,
C05,50ALL_G3,G3,35.403751373291,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,708.075012207031,,,38.9975090026855,31.8209342956543,12616,374,12242,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19146.4644834141,6930.0801552042,7292.23359042538,,,,,37.2359275817871,33.5744209289551,,,,,,,,,,,,
D01,C1_CONTROL_F1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.265304684638977,0,13287,0,13287,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,5619.48854032901,5619.48854032902,,,,,0.121221579611301,0,,,,,,,,,,,,
D02,D1_CONTROL_C1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.299630671739578,0,11765,0,11765,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7943.38840447202,7943.38840447202,,,,,0.136904537677765,0,,,,,,,,,,,,
D03,8ALL_F1,F1,0.0959248691797256,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.91849732398987,,,0.458207726478577,0.0040286872535944,12265,1,12264,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,25888.595703125,12044.1810586211,12045.3098327463,,,,,0.238771498203278,0.0259948670864105,,,,,,,,,,,,
D04,G3_CONTROL_D1,G3,0.0922251865267754,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.84450376033783,,,0.440532684326172,0.00387331238016486,12757,1,12756,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18902.8828125,7066.84512538677,7067.77293268371,,,,,0.229561895132065,0.024992311373353,,,,,,,,,,,,
D05,51ALL_G3,G3,3.66486597061157,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,73.2973175048828,,,4.98195266723633,2.60395169258118,11896,37,11859,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19371.7673669764,7166.92499610495,7204.88558518718,,,,,4.29984903335571,3.0959644317627,,,,,,,,,,,,
E01,18ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.282961130142212,0,12458,0,12458,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,5933.55595437388,5933.55595437389,,,,,0.129288539290428,0,,,,,,,,,,,,
E02,D1_CONTROL_C1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.294695496559143,0,11962,0,11962,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7481.86190424952,7481.86190424952,,,,,0.134649753570557,0,,,,,,,,,,,,
E03,65ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.295585185289383,0,11926,0,11926,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11383.9037873036,11383.9037873036,,,,,0.135056227445602,0,,,,,,,,,,,,
E04,NTC,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.304812997579575,0,11565,0,11565,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7364.79609261004,7364.79609261005,,,,,0.1392722427845,0,,,,,,,,,,,,
