Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,94ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.307579338550568,0,11461,0,11461,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5232.45975392602,5232.459753926,,,,,0.140536114573479,0,,,,,,,,,,,,
A02,94ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.295312762260437,0,11937,0,11937,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6413.95919982087,6413.95919982088,,,,,0.134931772947311,0,,,,,,,,,,,,
A03,94ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.307552486658096,0,11462,0,11462,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10893.881067263,10893.881067263,,,,,0.140523850917816,0,,,,,,,,,,,,
A04,94ALL_G3,G3,15.4523725509644,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,309.047454833984,,,17.8954944610596,13.0143156051636,11802,154,11648,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,17656.4902026684,6463.38767443646,6609.44239307296,,,,,16.6982288360596,14.2078351974487,,,,,,,,,,,,
A05,102ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.300652980804443,0,11725,0,11725,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11048.1177255464,11048.1177255464,,,,,0.137371614575386,0,,,,,,,,,,,,
A06,102ALL_C1,C1,0.102538079023361,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.05076169967651,,,0.489802420139313,0.00430641928687692,11474,1,11473,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,13694.9580078125,5755.87398287862,5756.56590235089,,,,,0.255233824253082,0.027786934748292,,,,,,,,,,,,
A07,102ALL_G3,G3,102.430351257324,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2048.60693359375,,,108.879608154297,96.0162658691406,11693,975,10718,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18168.6823447516,7054.23210210955,7980.99075998829,,,,,105.716377258301,99.1534881591797,,,,,,,,,,,,
A08,102ALL_D1,D1,1.16858279705048,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,23.3716564178467,,,1.96709990501404,0.622612774372101,12087,12,12075,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20861.2784830729,6840.78132937856,6854.70090957584,,,,,1.53994822502136,0.862399280071259,,,,,,,,,,,,
A09,110ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.344024688005447,0,10247,0,10247,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7015.23830233265,7015.23830233267,,,,,0.157187059521675,0,,,,,,,,,,,,
A10,110ALL_F1,F1,0.0981660112738609,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.96332025527954,,,0.468914747238159,0.00412280764430761,11985,1,11984,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,26555.330078125,11450.7534920421,11452.0137821202,,,,,0.244350403547287,0.0266021806746721,,,,,,,,,,,,
