Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A11,F1_11A,F1,0.139021635,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.780432701,,,0.664115489,0.005838578,8463,1,8462,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,31465.74414,12493.77932,12496.02107,,,,,0.346055299,0.037673239,,,,,,,,,,,,
A12,G3_12A,G3,0.123429738,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.46859479,,,0.589617252,0.005183788,9532,1,9531,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,16546.15039,7465.512517,7466.465165,,,,,0.307240635,0.033448182,,,,,,,,,,,,
B01,F1_30C_D14_3B,F1,0.103640102,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.072802067,,,0.495067447,0.0043527,11352,1,11351,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19994.5332,12078.89723,12079.59452,,,,,0.257977128,0.028085565,,,,,,,,,,,,
B02,65ALL_F1,F1,0.594327152,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,11.88654327,,,1.904690146,0.090021275,3960,2,3958,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19489.15234,10707.75638,10712.19143,,,,,1.142860293,0.257901102,,,,,,,,,,,,
B03,61ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.322612703,0,10927,0,10927,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6501.502419,6501.502419,,,,,0.147404522,0,,,,,,,,,,,,
B04,C1_CONTROL_30C_D3_1D,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.308332682,0,11433,0,11433,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6783.646609,6783.646609,,,,,0.140880302,0,,,,,,,,,,,,
B05,G3_CONTROL_27C_D7_1B,G3,0.096586391,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.931727886,,,0.461368114,0.004056469,12181,1,12180,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,17816.94141,6572.265473,6573.188606,,,,,0.24041824,0.02617413,,,,,,,,,,,,
B06,G3_GONTROL_31C_D3_1D,G3,0.108325638,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.166512728,,,0.517453194,0.004549476,10861,1,10860,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,17558.32617,7315.03591,7315.979036,,,,,0.269641012,0.029355261,,,,,,,,,,,,
B07,17ALL_D1,D1,1.026588678,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,20.53177261,,,1.808834553,0.511026561,11465,10,11455,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20606.29727,7514.849805,7526.268425,,,,,1.387647629,0.734433055,,,,,,,,,,,,
B08,D1_CONTROL_30C_D3_1B,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.348549366,0,10114,0,10114,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7997.238836,7997.238836,,,,,0.159254223,0,,,,,,,,,,,,
B09,12ALL_D1,D1,0.993873954,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.87747955,,,1.801075578,0.473862678,10658,9,10649,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21551.10352,8054.574136,8065.971092,,,,,1.364693522,0.697280288,,,,,,,,,,,,
B10,D1_10B,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.432983845,0,8142,0,8142,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,6870.45814,6870.45814,,,,,0.197828993,0,,,,,,,,,,,,
B11,F1_11B,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.428509533,0,8227,0,8227,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11315.38876,11315.38876,,,,,0.195784867,0,,,,,,,,,,,,
B12,G3_12B,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.394593358,0,8934,0,8934,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7649.42214,7649.42214,,,,,0.180290073,0,,,,,,,,,,,,
C01,F1_30C_D14_1D,F1,3.308778763,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,66.17557526,,,4.575594425,2.30122304,11750,33,11717,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19876.3415,11915.88928,11938.2463,,,,,3.917804956,2.766604662,,,,,,,,,,,,
C02,109ALL_F1,F1,0.415860921,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,8.317218781,,,0.980731487,0.125470564,11318,4,11314,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20054.69775,11620.62698,11623.60774,,,,,0.664304018,0.238790169,,,,,,,,,,,,
C03,91ALL_C1,C1,0.982530117,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.65060234,,,1.780511618,0.468455315,10781,9,10772,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15091.19206,5124.347975,5132.668316,,,,,1.349114776,0.68932271,,,,,,,,,,,,
C04,58ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.321084529,0,10979,0,10979,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6066.325626,6066.325626,,,,,0.146706313,0,,,,,,,,,,,,
C05,100ALL_G3,G3,0.611842215,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,12.23684406,,,1.25094521,0.239600286,11540,6,11534,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18823.71533,7258.173845,7264.187125,,,,,0.899517953,0.393276066,,,,,,,,,,,,
C06,G3_GONTROL_27C_D7_1C,G3,0.12614277,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.522855282,,,0.602579892,0.005297724,9327,1,9326,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,24384.72852,7385.184817,7387.007433,,,,,0.313994437,0.034183357,,,,,,,,,,,,
C07,D1_30C_D14_1A,D1,6.807370663,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,136.1474152,,,8.564754486,5.309875488,11786,68,11718,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21679.244,6492.550198,6580.170695,,,,,7.665589333,6.016094685,,,,,,,,,,,,
C08,D1_CONTROL_30C_D3_1C,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.341756463,0,10315,0,10315,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7238.288726,7238.288726,,,,,0.156150758,0,,,,,,,,,,,,
C09,104ALL_G3,G3,598.2625732,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,11965.25195,,,619.3114624,577.5836182,8098,3228,4870,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19032.18762,7458.942893,12072.23432,,,,,608.9547729,587.666687,,,,,,,,,,,,
C10,D1_10B,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.433889955,0,8125,0,8125,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,6459.522817,6459.522817,,,,,0.198242933,0,,,,,,,,,,,,
C11,F1_11C,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.357131094,0,9871,0,9871,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11459.61439,11459.61439,,,,,0.163174942,0,,,,,,,,,,,,
C12,G3_12C,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.372886032,0,9454,0,9454,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7237.423286,7237.423286,,,,,0.170372829,0,,,,,,,,,,,,
D01,F1_31C_D14_3E,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.318300933,0,11075,0,11075,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11223.41159,11223.41159,,,,,0.145434558,0,,,,,,,,,,,,
D02,113ALL_F1,F1,0.96939677,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.38793564,,,1.756703734,0.46219489,10927,9,10918,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19262.65603,12142.6866,12148.55095,,,,,1.331078529,0.680109739,,,,,,,,,,,,
D03,C1_31C_D7_3B,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.315989524,0,11156,0,11156,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5234.242535,5234.242535,,,,,0.144378543,0,,,,,,,,,,,,
D04,96ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.315170139,0,11185,0,11185,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5807.996882,5807.996882,,,,,0.144004181,0,,,,,,,,,,,,
D05,G3_31C_D14_1B,G3,3.844195127,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,76.8839035,,,5.186310768,2.75708437,11955,39,11916,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18858.2504,6475.452306,6515.847883,,,,,4.492143631,3.262027979,,,,,,,,,,,,
D06,G3_GONTROL_27C_D7_1B,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.312017471,0,11298,0,11298,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7186.67798,7186.67798,,,,,0.14256379,0,,,,,,,,,,,,
D07,48ALL_D1,D1,0.637768686,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,12.75537395,,,1.30396831,0.249751538,11071,6,11065,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,23008.30469,8418.080179,8425.987445,,,,,0.937639415,0.409939289,,,,,,,,,,,,
D08,D1_CONTROL_30C_D3_1E,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.337599307,0,10442,0,10442,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,5980.379709,5980.379709,,,,,0.154251471,0,,,,,,,,,,,,
D09,C1_9D,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.41690284,0,8456,0,8456,0,0,0,0,,,,,,,,,10000,,,,,,,,,,,,,,0,5861.766017,5861.766017,,,,,0.190482333,0,,,,,,,,,,,,
D10,D1_10D,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.392615438,0,8979,0,8979,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,6433.451484,6433.451484,,,,,0.179386452,0,,,,,,,,,,,,
D11,F1_11D,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.323085874,0,10911,0,10911,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11388.72734,11388.72734,,,,,0.147620678,0,,,,,,,,,,,,
D12,C1_CONTROL_27C_D14_C,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.304918498,0,11561,0,11561,0,0,0,0,,,,,,,,,9000,,,,,,,,,,,,,,0,6917.995353,6917.995353,,,,,0.139320433,0,,,,,,,,,,,,
E01,62ALL_F1,F1,0.217522517,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.350450516,,,0.696866632,0.032952078,10818,2,10816,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19579.68848,11503.24107,11504.73422,,,,,0.418222725,0.094399832,,,,,,,,,,,,
E02,F1_30C_D14_1E,F1,0.509758055,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,10.19516087,,,1.107985854,0.17920576,11542,5,11537,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20010.25078,11070.74522,11074.61782,,,,,0.776449442,0.312557429,,,,,,,,,,,,
E03,C1C_3,C1,62.14110947,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1242.822144,,,67.19250488,57.11131668,11351,584,10767,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15395.60151,4929.919951,5468.371015,,,,,64.71564484,59.57220459,,,,,,,,,,,,
E04,95ALL_C1,C1,0.14473404,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.894680738,,,0.691410363,0.006078471,8129,1,8128,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,17403.2832,5710.56577,5712.004165,,,,,0.360276014,0.039221164,,,,,,,,,,,,
E05,54ALL_G3,G3,19.09690094,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,381.9380188,,,22.15705109,16.04468918,9316,150,9166,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,20002.3037,8647.994891,8830.814375,,,,,20.65720749,17.53866196,,,,,,,,,,,,
E06,G3_GONTROL_27C_D7_1D,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.332754821,0,10594,0,10594,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,8484.588111,8484.588111,,,,,0.152038157,0,,,,,,,,,,,,
E07,49ALL_D1,D1,3.097879171,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,61.95758438,,,4.348634243,2.114141703,11408,30,11378,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21880.28346,7004.935929,7044.054129,,,,,3.697641134,2.566943407,,,,,,,,,,,,
E08,D1_CONTROL_31C_D3_1B,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.360602111,0,9776,0,9776,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6767.555182,6767.555182,,,,,0.164760739,0,,,,,,,,,,,,
E09,C1_9E,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.310697287,0,11346,0,11346,0,0,0,0,,,,,,,,,10000,,,,,,,,,,,,,,0,5663.628964,5663.628964,,,,,0.141960636,0,,,,,,,,,,,,
E10,D1_10E,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.288307667,0,12227,0,12227,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,6548.184268,6548.184268,,,,,0.131731287,0,,,,,,,,,,,,
E11,F1_11E,F1,4.08551693,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,81.71034241,,,6.753464699,2.236162901,3750,13,3737,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19539.54267,9692.899243,9727.034274,,,,,5.330016613,3.052427053,,,,,,,,,,,,
E12,NTC_G3,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.311851829,0,11304,0,11304,0,0,0,0,,,,,,,,,7000,,,,,,,,,,,,,,0,4674.732416,4674.732416,,,,,0.142488122,0,,,,,,,,,,,,
F01,89ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.294966757,0,11951,0,11951,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11290.83438,11290.83438,,,,,0.134773687,0,,,,,,,,,,,,
F02,F1_31C_D7_3D,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.306163311,0,11514,0,11514,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11057.90908,11057.90908,,,,,0.139889166,0,,,,,,,,,,,,
F03,C1C_4,C1,6.460812569,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,129.2162476,,,8.184062004,4.999584198,11686,64,11622,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15557.78522,4868.119267,4926.662706,,,,,7.30130434,5.687786579,,,,,,,,,,,,
F04,89ALL_C1b,C1,1.876270294,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,37.52540588,,,2.856972218,1.15098393,11923,19,11904,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16197.13826,5204.400349,5221.917922,,,,,2.340170383,1.47825098,,,,,,,,,,,,
F05,G3_31C_D_1E,G3,15.60543728,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,312.1087341,,,18.07278252,13.14325428,11687,154,11533,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19261.29018,6356.806657,6526.849479,,,,,16.86363983,14.3485775,,,,,,,,,,,,
F06,43ALL_G3,G3,191.9985657,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,3839.971191,,,201.5238342,182.5497894,10473,1577,8896,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19227.00239,7474.224675,9243.93063,,,,,196.8487549,187.1682739,,,,,,,,,,,,
F07,D1_CONTROL_27C_D3_3A,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.306243151,0,11511,0,11511,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6724.93324,6724.93324,,,,,0.139925629,0,,,,,,,,,,,,
F08,75ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.318848014,0,11056,0,11056,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7701.250455,7701.250455,,,,,0.14568451,0,,,,,,,,,,,,
F09,C1_9F,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.310943961,0,11337,0,11337,0,0,0,0,,,,,,,,,10000,,,,,,,,,,,,,,0,5842.340631,5842.340631,,,,,0.142073333,0,,,,,,,,,,,,
F10,D1_10F,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.29695484,0,11871,0,11871,0,0,0,0,,,,,,,,,11000,,,,,,,,,,,,,,0,6708.462322,6708.462322,,,,,0.135682002,0,,,,,,,,,,,,
F11,G3_11F,G3,0.097547412,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.950948238,,,0.4659594,0.004096828,12061,1,12060,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18703.72266,7065.800827,7066.765749,,,,,0.242810518,0.026434548,,,,,,,,,,,,
F12,NTC_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.308386654,0,11431,0,11431,0,0,0,0,,,,,,,,,14000,,,,,,,,,,,,,,0,10582.75568,10582.75568,,,,,0.140904963,0,,,,,,,,,,,,
G01,F1_CONTROL_31C_D3_E1,F1,0.30627951,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,6.125590324,,,0.811917245,0.072683118,11525,3,11522,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20822.42318,11584.85474,11587.25931,,,,,0.524399102,0.159153283,,,,,,,,,,,,
G02,C1A_1,C1,6008.827148,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,120176.5469,,,6295.974121,5743.27002,11568,11498,70,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15429.8545,12512.09835,15412.19865,,,,,6151.661133,5871.543945,,,,,,,,,,,,
G03,C1C_5,C1,0.617137969,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,12.34275913,,,1.261775494,0.241673768,11441,6,11435,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15982.04785,4877.998585,4883.821878,,,,,0.907304585,0.396679699,,,,,,,,,,,,
G04,C1_27C_D14_2B,C1,85.00658417,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1700.131714,,,91.74030304,78.31118774,8837,616,8221,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16121.81428,5735.708846,6459.692205,,,,,88.43733978,81.58580017,,,,,,,,,,,,
G05,LOOKUP5G_ALL_1A,G3,52.38176727,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1047.635376,,,57.65385056,47.1332016,8749,381,8368,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,20279.99237,7617.937158,8169.342237,,,,,55.06865311,49.70100021,,,,,,,,,,,,
