Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A11,87ALL_F1,F1,0.421145737171173,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,8.42291450500488,,,0.993197739124298,0.12706483900547,11176,4,11172,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19194.7944335938,9868.83243456717,9872.1702878238,,,,,0.672746956348419,0.241824492812157,,,,,,,,,,,,
A12,87ALL_D1,D1,2.46569132804871,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,49.3138275146484,,,3.65117359161377,1.57016003131866,10508,22,10486,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20353.3852982955,5789.18258416123,5819.67482433169,,,,,3.02904224395752,1.97707390785217,,,,,,,,,,,,
B01,72ALL_C1,C1,2.593998670578,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,51.8799743652344,,,3.68230843544006,1.74513173103333,12713,28,12685,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15267.3016183036,5666.14026285005,5687.28653186231,,,,,3.11497020721436,2.13481497764587,,,,,,,,,,,,
B02,72ALL_D1,D1,1.4571875333786,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,29.1437511444092,,,2.36634540557861,0.817676305770874,11310,14,11296,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20515.7504185268,6812.09854285913,6829.06150716144,,,,,1.88271427154541,1.1012589931488,,,,,,,,,,,,
B03,72ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.299249082803726,0,11780,0,11780,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10739.7871766069,10739.787176607,,,,,0.136730194091797,0,,,,,,,,,,,,
B04,72ALL_G3,G3,100.36540222168,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2007.30810546875,,,106.928337097168,93.8388671875,11055,904,10151,0,0,0,0,,,,,,,,,15559.193359375,,,,,,,,,,,,,,17746.3621815369,7371.16366048931,8219.57428581966,,,,,103.709266662598,97.0310134887695,,,,,,,,,,,,
B05,80ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.299427032470703,0,11773,0,11773,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10448.399735823,10448.3997358229,,,,,0.136811494827271,0,,,,,,,,,,,,
B06,80ALL_D1,D1,0.18680065870285,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,3.73601317405701,,,0.598427176475525,0.028298394754529,12597,2,12595,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20278.712890625,6137.58626353774,6139.83142137328,,,,,0.359150588512421,0.0810678452253342,,,,,,,,,,,,
B07,80ALL_G3,G3,1.72124481201172,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,34.4248962402344,,,2.68056416511536,1.02403974533081,11628,17,11611,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18160.7509191176,6521.72713223856,6538.74324888604,,,,,2.17333698272705,1.33678376674652,,,,,,,,,,,,
B08,80ALL_C1,C1,0.0942269489169121,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.88453900814056,,,0.450095981359482,0.00395738007500768,12486,1,12485,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16087.8515625,5162.44647311148,5163.32148553254,,,,,0.23454487323761,0.0255347564816475,,,,,,,,,,,,
B09,88ALL_G3,G3,17.572078704834,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,351.441589355469,,,20.2323093414307,14.9178466796875,11332,168,11164,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18239.0254138765,6065.16460300338,6245.64541982537,,,,,18.9285869598389,16.2171306610107,,,,,,,,,,,,
B10,88ALL_C1,C1,0.211824014782906,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.23648023605347,,,0.678606986999512,0.0320888869464397,11109,2,11107,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15797.1982421875,4547.15575002497,4549.18114249815,,,,,0.407265514135361,0.0919269397854805,,,,,,,,,,,,
B11,88ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.358766883611679,0,9826,0,9826,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10433.7315089068,10433.7315089068,,,,,0.163922294974327,0,,,,,,,,,,,,
B12,88ALL_D1,D1,0.533667743206024,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,10.6733551025391,,,1.25864291191101,0.161008760333061,8820,4,8816,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21136.267578125,5891.0817392872,5897.9956557674,,,,,0.852516293525696,0.306429117918015,,,,,,,,,,,,
C01,73ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.302484899759293,0,11654,0,11654,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5146.19729621066,5146.19729621063,,,,,0.138208582997322,0,,,,,,,,,,,,
C02,73ALL_D1,D1,0.115097641944885,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.30195283889771,,,0.549807906150818,0.00483387429267168,10222,1,10221,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21125.63671875,6143.61650287437,6145.08216714905,,,,,0.28649890422821,0.031190350651741,,,,,,,,,,,,
C03,73ALL_F1,F1,0.103850513696671,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.07701015472412,,,0.496072769165039,0.0043615372851491,11329,1,11328,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20048.349609375,10504.9224294889,10505.764818683,,,,,0.258500933647156,0.0281425844877958,,,,,,,,,,,,
C04,73ALL_G3,G3,66.698600769043,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1333.97204589844,,,72.0484619140625,61.3729591369629,10886,600,10286,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18491.1408170573,6524.87201610122,7184.41282820609,,,,,69.4250869750977,63.9784240722656,,,,,,,,,,,,
C05,81ALL_F1,F1,2.07875418663025,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,41.5750846862793,,,3.13398313522339,1.29244923591614,11329,20,11309,0,0,0,0,,,,,,,,,17093.19921875,,,,,,,,,,,,,,18706.45234375,10210.188260724,10225.1874028955,,,,,2.57872271537781,1.64815044403076,,,,,,,,,,,,
C06,81ALL_D1,D1,5.47328281402588,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,109.46565246582,,,7.01227045059204,4.1788182258606,12496,58,12438,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20922.2314789871,6325.21999300122,6392.97180687664,,,,,6.22264862060547,4.78697204589844,,,,,,,,,,,,
C07,81ALL_G3,G3,401.646759033203,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,8032.93505859375,,,415.609619140625,387.847686767578,11230,3248,7982,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19065.0876398697,6841.23266797315,10376.6806598449,,,,,408.749969482422,394.586212158203,,,,,,,,,,,,
C08,81ALL_C1,C1,0.366387605667114,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.32775211334229,,,0.864033102989197,0.110545441508293,12846,4,12842,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15730.5617675781,5500.3074395097,5503.49294607303,,,,,0.585267007350922,0.210384130477905,,,,,,,,,,,,
C09,89ALL_G3,G3,1.72808599472046,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,34.5617218017578,,,2.69122290611267,1.02810859680176,11582,17,11565,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18957.2836626838,6436.6036096925,6454.98139944391,,,,,2.18197679519653,1.34209609031677,,,,,,,,,,,,
C10,89ALL_C1,C1,3.59644484519959,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,71.9288940429688,,,5.07690668106079,2.43706488609314,9501,29,9472,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,14662.8487338362,4919.73877847839,4949.47777318478,,,,,4.30574512481689,2.9699969291687,,,,,,,,,,,,
C11,89ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.385867357254028,0,9136,0,9136,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10376.5745209061,10376.5745209061,,,,,0.176303505897522,0,,,,,,,,,,,,
C12,89ALL_D1,D1,1.51554477214813,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,30.3108959197998,,,2.50344824790955,0.82992696762085,10098,13,10085,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21250.7457932692,6077.46837404522,6097.00220316486,,,,,1.97654092311859,1.13262712955475,,,,,,,,,,,,
D01,74ALL_C1,C1,0.103385083377361,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.06770157814026,,,0.493849098682404,0.00434199068695307,11380,1,11379,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,27206.130859375,5259.4972598063,5261.42578648464,,,,,0.257342308759689,0.028016459196806,,,,,,,,,,,,
D02,74ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.301553279161453,0,11690,0,11690,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6253.69265660921,6253.69265660921,,,,,0.13778293132782,0,,,,,,,,,,,,
D03,74ALL_F1,F1,0.0993766635656357,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.98753333091736,,,0.474698632955551,0.00417365087196231,11839,1,11838,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,25885.265625,10719.31229756,10720.5933139742,,,,,0.247364073991776,0.0269302446395159,,,,,,,,,,,,
D04,74ALL_G3,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.295982331037521,0,11910,0,11910,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,6822.63828703066,6822.63828703066,,,,,0.13523767888546,0,,,,,,,,,,,,
D05,82ALL_F1,F1,1.16213762760162,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,23.2427520751953,,,1.95624721050262,0.619179606437683,12154,12,12142,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20053.1637369792,10707.4275911319,10716.6549100187,,,,,1.53145349025726,0.85764342546463,,,,,,,,,,,,
D06,82ALL_D1,D1,8.32784461975098,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,166.556884765625,,,10.2125511169434,6.6921820640564,12334,87,12247,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21218.8391702586,6401.96180282671,6506.47520731564,,,,,9.25222778320313,7.46763563156128,,,,,,,,,,,,
D07,82ALL_G3,G3,24.4285659790039,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,488.571319580078,,,27.4546680450439,21.410228729248,12214,251,11963,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19602.0220135085,6750.42237719949,7014.52516979106,,,,,25.9715232849121,22.8876304626465,,,,,,,,,,,,
D08,82ALL_C1,C1,0.961718797683716,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.234375,,,1.6944991350174,0.478741526603699,12238,10,12228,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16214.7654296875,5462.98720597706,5471.77277406311,,,,,1.29994988441467,0.688029825687408,,,,,,,,,,,,
D09,90ALL_G3,G3,9.85654735565186,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,197.130950927734,,,11.7900247573853,7.92624282836914,11986,100,11886,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,17710.0659179688,6053.52907548263,6150.78034231463,,,,,10.8426170349121,8.87130260467529,,,,,,,,,,,,
D10,90ALL_C1,C1,0.115447781980038,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.30895566940308,,,0.551480770111084,0.00484857894480228,10191,1,10190,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16096.0546875,4831.48053693687,4832.58588225635,,,,,0.287370532751083,0.0312852300703526,,,,,,,,,,,,
D11,90ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.344866216182709,0,10222,0,10222,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10196.3820432373,10196.3820432373,,,,,0.157571509480476,0,,,,,,,,,,,,
D12,90ALL_D1,D1,5.97910308837891,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,119.582061767578,,,7.74536037445068,4.50553607940674,10455,53,10402,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20841.1230837264,5844.89627875541,5920.91732329518,,,,,6.83739566802979,5.19625616073608,,,,,,,,,,,,
E01,75ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.298716515302658,0,11801,0,11801,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6431.17570619346,6431.17570619348,,,,,0.136486873030663,0,,,,,,,,,,,,
E02,75ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.357167273759842,0,9870,0,9870,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7204.59664164411,7204.59664164412,,,,,0.163191482424736,0,,,,,,,,,,,,
E03,75ALL_F1,F1,0.215096548199654,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.30193090438843,,,0.689093053340912,0.0325846001505852,10940,2,10938,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18543.6806640625,11258.550734645,11259.8825682701,,,,,0.413558006286621,0.0933470651507378,,,,,,,,,,,,
E04,75ALL_G3,G3,54.2209205627441,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1084.41845703125,,,58.9319953918457,49.5286331176758,11345,511,10834,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18982.045864038,7738.65522836816,8245.0785527249,,,,,56.6221733093262,51.8245544433594,,,,,,,,,,,,
E05,83ALL_F1,F1,0.964083135128021,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.2816619873047,,,1.69866621494293,0.479918271303177,12208,10,12198,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,21560.0908203125,10581.7082764913,10590.7010538044,,,,,1.30314612388611,0.689721047878265,,,,,,,,,,,,
E06,83ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.276306599378586,0,12758,0,12758,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6199.67601138287,6199.67601138288,,,,,0.126248210668564,0,,,,,,,,,,,,
E07,83ALL_G3,G3,44.0335388183594,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,880.670776367188,,,48.1368141174316,39.9445266723633,12086,444,11642,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18863.2096816054,6722.84206511618,7168.83935302957,,,,,46.1252593994141,41.9455337524414,,,,,,,,,,,,
E08,83ALL_C1,C1,0.0986930578947067,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.97386121749878,,,0.471432715654373,0.00414494192227721,11921,1,11920,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,32796.43359375,5308.32380301456,5310.62965904935,,,,,0.245662361383438,0.0267450008541346,,,,,,,,,,,,
E09,91ALL_G3,G3,27.1548614501953,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,543.097229003906,,,30.4289817810059,23.8898277282715,11614,265,11349,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18904.1749668337,5985.56172593073,6280.32946390552,,,,,28.8241920471191,25.4878978729248,,,,,,,,,,,,
E10,91ALL_C1,C1,0.381867647171021,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.63735294342041,,,1.01234781742096,0.0906187072396278,9244,3,9241,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15464.0364583333,4670.24663724426,4673.74959802566,,,,,0.653833031654358,0.198428422212601,,,,,,,,,,,,
E11,91ALL_F1,F1,2.23415899276733,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,44.6831817626953,,,3.25649070739746,1.45246565341949,12650,24,12626,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20159.0884602865,10097.6269141429,10116.7158530447,,,,,2.72130346298218,1.80906283855438,,,,,,,,,,,,
E12,91ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.276653617620468,0,12742,0,12742,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,5438.44465296393,5438.44465296395,,,,,0.126406744122505,0,,,,,,,,,,,,
F01,76ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.304707616567612,0,11569,0,11569,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5333.60480569369,5333.60480569368,,,,,0.139224082231522,0,,,,,,,,,,,,
F02,76ALL_D1,D1,0.115481771528721,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.30963540077209,,,0.551643192768097,0.00485000619664788,10188,1,10187,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,19542.26953125,6293.50878872698,6294.80921675434,,,,,0.287455141544342,0.0312944427132607,,,,,,,,,,,,
F03,76ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.320675551891327,0,10993,0,10993,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10746.0519119411,10746.0519119411,,,,,0.146519467234612,0,,,,,,,,,,,,
F04,76ALL_G3,G3,2.48384022712708,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,49.6768035888672,,,3.74502944946289,1.54420804977417,9483,20,9463,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19393.1944824219,6949.97183062422,6976.21505038969,,,,,3.08136534690857,1.96925485134125,,,,,,,,,,,,
F05,84ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.334428131580353,0,10541,0,10541,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10140.6755108216,10140.6755108216,,,,,0.152802661061287,0,,,,,,,,,,,,
F06,84ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.363315463066101,0,9703,0,9703,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,5844.70150440746,5844.70150440747,,,,,0.16600039601326,0,,,,,,,,,,,,
F07,84ALL_G3,G3,1.42804455757141,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,28.5608901977539,,,2.2837975025177,0.818819165229797,12365,15,12350,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19442.95703125,6356.45738229852,6372.33263460213,,,,,1.82954204082489,1.090203166008,,,,,,,,,,,,
F08,84ALL_C1,C1,0.0952800586819649,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.90560114383698,,,0.45512717962265,0.0040016071870923,12348,1,12347,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,17782.703125,4851.6574730166,4852.70469083745,,,,,0.23716638982296,0.0258201342076063,,,,,,,,,,,,
F09,92ALL_G3,G3,1.03500437736511,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,20.7000885009766,,,1.77992391586304,0.534324944019318,12509,11,12498,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18935.0584161932,5986.51334045479,5997.89986182607,,,,,1.38023960590363,0.752828359603882,,,,,,,,,,,,
F10,92ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.289705783128738,0,12168,0,12168,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,4600.8509500417,4600.85095004173,,,,,0.132370054721832,0,,,,,,,,,,,,
