Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B01,2ALL_C1,C1,0.104607709,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.092154264,,,0.499690294,0.004393337,11247,1,11246,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15108.96582,6518.419406,6519.183214,,,,,0.260385811,0.02834777,,,,,,,,,,,,
B02,2ALL_D1,D1,1.66396296,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,33.27925873,,,2.591321707,0.989970148,12028,17,12011,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21937.12305,7768.335975,7788.361696,,,,,2.100996494,1.292303562,,,,,,,,,,,,
B03,2ALL_F1,F1,0.740084887,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,14.80169773,,,1.441692114,0.314373434,11131,7,11124,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19404.91323,12315.13819,12319.59677,,,,,1.058676124,0.492950469,,,,,,,,,,,,
B04,2ALL_G3,G3,9.856782913,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,197.1356506,,,11.9517107,8.024218559,11746,98,11648,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19497.27294,7705.829095,7804.208245,,,,,10.88613987,8.895031929,,,,,,,,,,,,
B05,10ALL_C1,C1,0.211652517,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.233050346,,,0.678057492,0.03206291,11118,2,11116,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,28633.59961,6038.288641,6042.353277,,,,,0.406935751,0.091852516,,,,,,,,,,,,
B06,10ALL_D1,D1,0.243097544,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.861950874,,,0.778818786,0.036826052,9680,2,9678,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21463.69629,7401.2806,7404.186058,,,,,0.467399597,0.105498165,,,,,,,,,,,,
B07,10ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.310368955,0,11358,0,11358,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11882.02876,11882.02876,,,,,0.141810641,0,,,,,,,,,,,,
B08,10ALL_G3,G3,0.116939574,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.33879137,,,0.558608234,0.004911228,10061,1,10060,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,21718.13672,7490.661596,7492.075718,,,,,0.291084141,0.031689476,,,,,,,,,,,,
B09,18ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.358292758,0,9839,0,9839,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6157.8247,6157.8247,,,,,0.163705692,0,,,,,,,,,,,,
B10,18ALL_D1,D1,0.114437096,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.288741827,,,0.546651959,0.004806134,10281,1,10280,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,24352.19922,7308.674813,7310.332582,,,,,0.284854591,0.031011352,,,,,,,,,,,,
B11,18ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.378491819,0,9314,0,9314,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11839.19912,11839.19912,,,,,0.172933921,0,,,,,,,,,,,,
B12,18ALL_G3,G3,17.61075592,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,352.2151184,,,20.63042831,14.59881401,8817,131,8686,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19215.74111,7518.687218,7692.478083,,,,,19.15043449,16.07308769,,,,,,,,,,,,
C01,3ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.312321603,0,11287,0,11287,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6044.520597,6044.520597,,,,,0.142702743,0,,,,,,,,,,,,
C02,3ALL_D1,D1,0.589758873,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,11.79517746,,,1.205782652,0.230953649,11972,6,11966,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20659.61393,7095.13259,7101.930693,,,,,0.867047608,0.379082739,,,,,,,,,,,,
C03,3ALL_F1,F1,0.100095339,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.001906872,,,0.478132159,0.004203833,11754,1,11753,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,23991.81445,11627.76417,11628.81608,,,,,0.249153093,0.027124997,,,,,,,,,,,,
C04,3ALL_G3,G3,11.9735899,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,239.4718018,,,14.12689877,9.824215889,11752,119,11633,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19057.79065,7418.102294,7535.965033,,,,,13.07172489,10.8764801,,,,,,,,,,,,
C05,11ALL_C1,C1,0.719899893,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,14.39799786,,,1.402360201,0.305800766,11443,7,11436,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,18281.49358,6658.078907,6665.189272,,,,,1.029798031,0.479507178,,,,,,,,,,,,
C06,11ALL_D1,D1,0.844082832,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,16.88165665,,,1.644350171,0.358540624,9760,7,9753,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21261.23772,7719.22363,7728.93614,,,,,1.207466125,0.562212408,,,,,,,,,,,,
C07,11ALL_F1,F1,0.947535515,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,18.9507103,,,1.717074752,0.451773971,11179,9,11170,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20338.70573,12235.74358,12242.26712,,,,,1.301056385,0.664774239,,,,,,,,,,,,
C08,11ALL_G3,G3,177.8074341,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,3556.148682,,,186.5525665,169.1268463,11428,1603,9825,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19465.42245,7980.333171,9591.341056,,,,,182.2611084,173.370575,,,,,,,,,,,,
C09,19ALL_C1,C1,10.63920689,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,212.7841339,,,13.03527069,8.558935165,9775,88,9687,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15945.40512,6436.959941,6522.560266,,,,,11.81444168,9.545343399,,,,,,,,,,,,
C10,19ALL_D1,D1,4.219880581,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,84.39761353,,,5.653243065,3.052856445,11451,41,11410,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21289.72952,7346.430842,7396.354451,,,,,4.912562847,3.595825672,,,,,,,,,,,,
C11,19ALL_F1,F1,0.954626083,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19.09252167,,,1.729928255,0.455153942,11096,9,11087,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19664.75152,11966.62938,11972.87335,,,,,1.310793877,0.669748247,,,,,,,,,,,,
C12,19ALL_G3,G3,64.28313446,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1285.66272,,,69.90393829,58.68906021,9497,505,8992,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19243.65171,7899.303308,8502.53548,,,,,67.14753723,61.42569351,,,,,,,,,,,,
D01,4ALL_C1,C1,0.191951469,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,3.839029312,,,0.614931107,0.029078636,12259,2,12257,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,14521.69336,6048.091775,6049.474204,,,,,0.369054466,0.083303086,,,,,,,,,,,,
D02,4ALL_D1,D1,0.657534778,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,13.1506958,,,1.280841231,0.279313445,12528,7,12521,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21457.15151,7128.458166,7136.4643,,,,,0.940575719,0.437971264,,,,,,,,,,,,
D03,4ALL_F1,F1,0.305088103,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,6.101761818,,,0.808758259,0.072400421,11570,3,11567,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20315.78581,11639.99805,11642.24761,,,,,0.522359073,0.158534244,,,,,,,,,,,,
D04,4ALL_G3,G3,12.08068943,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,241.6137848,,,14.22637367,9.938911438,11942,122,11820,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19076.40833,7615.711829,7732.794811,,,,,13.17493725,10.98745918,,,,,,,,,,,,
D05,12ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.320064038,0,11014,0,11014,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6373.291623,6373.291623,,,,,0.146240085,0,,,,,,,,,,,,
D06,12ALL_D1,D1,0.48014307,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,9.602861404,,,1.132371187,0.144862533,9803,4,9799,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,22034.20752,7399.471996,7405.443529,,,,,0.767001987,0.275698215,,,,,,,,,,,,
D07,12ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.290063381,0,12153,0,12153,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11851.26174,11851.26174,,,,,0.132533446,0,,,,,,,,,,,,
D08,12ALL_G3,G3,38.14668274,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,762.9336548,,,42.07228088,34.2341423,11409,364,11045,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19459.75505,7878.216281,8247.721068,,,,,40.14789963,36.14886093,,,,,,,,,,,,
D09,20ALL_C1,C1,23.18459129,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,463.6918335,,,26.30974388,20.06771851,10864,212,10652,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16167.67119,5450.738499,5659.868629,,,,,24.77802086,21.59331894,,,,,,,,,,,,
D10,20ALL_D1,D1,6.982041359,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,139.6408234,,,8.928649902,5.342867374,9971,59,9912,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21743.39983,6474.260379,6564.610316,,,,,7.930175304,6.113184452,,,,,,,,,,,,
D11,20ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.333258212,0,10578,0,10578,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11324.31196,11324.31196,,,,,0.152268142,0,,,,,,,,,,,,
D12,20ALL_G3,G3,52.29618835,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1045.923828,,,57.38211823,47.23215485,9384,408,8976,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19184.80298,6870.945283,7406.330401,,,,,54.88830566,49.70977402,,,,,,,,,,,,
E01,5ALL_C1,C1,1.696272135,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,33.92544174,,,2.675498009,0.991598189,11105,16,11089,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15988.11694,6091.288525,6105.5478,,,,,2.156702042,1.306655288,,,,,,,,,,,,
E02,5ALL_D1,D1,2.802404881,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,56.0480957,,,4.028398991,1.855199814,10928,26,10902,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21282.69659,6945.158746,6979.27075,,,,,3.387979984,2.288741827,,,,,,,,,,,,
E03,5ALL_F1,F1,4.858261585,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,97.1652298,,,6.44617939,3.556378603,10677,44,10633,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19895.19185,11340.74249,11375.99544,,,,,5.62693119,4.163294792,,,,,,,,,,,,
E04,5ALL_G3,G3,75.92123413,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1518.424683,,,81.3287735,70.53842926,12177,761,11416,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18691.9037,7325.783084,8036.107285,,,,,78.67707825,73.17182922,,,,,,,,,,,,
E05,13ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.340370357,0,10357,0,10357,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5949.013505,5949.013505,,,,,0.155517474,0,,,,,,,,,,,,
E06,13ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.308656693,0,11421,0,11421,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6807.767591,6807.767591,,,,,0.141028345,0,,,,,,,,,,,,
E07,13ALL_F1,F1,0.422506958,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,8.450139046,,,0.996408761,0.127475485,11140,4,11136,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18822.06934,11148.56234,11151.31764,,,,,0.674921572,0.242606059,,,,,,,,,,,,
E08,13ALL_G3,G3,0.202717423,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.054348469,,,0.649427176,0.030709445,11608,2,11606,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,24406.62305,7437.044553,7439.968326,,,,,0.389755249,0.08797507,,,,,,,,,,,,
E09,21ALL_C1,C1,0.326842785,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,6.536855698,,,0.866441011,0.077562466,10800,3,10797,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15428.68555,5215.954843,5218.791712,,,,,0.559610188,0.169837967,,,,,,,,,,,,
E10,21ALL_D1,D1,3.802690029,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,76.05380249,,,5.259030819,2.644564152,10226,33,10193,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21661.07422,6183.604779,6233.551629,,,,,4.502801418,3.179474831,,,,,,,,,,,,
E11,21ALL_F1,F1,0.300900459,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,6.018009186,,,0.797654867,0.071406737,11731,3,11728,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20722.38932,11045.42903,11047.90374,,,,,0.515188515,0.156358331,,,,,,,,,,,,
E12,21ALL_G3,G3,60.66426468,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1213.285278,,,65.43434143,55.91345596,12416,624,11792,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19556.36088,6682.193182,7329.219651,,,,,63.09556198,58.23798752,,,,,,,,,,,,
F01,6ALL_C1,C1,0.095341839,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.906836748,,,0.455422282,0.004004201,12340,1,12339,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,18314.60938,6377.94551,6378.912825,,,,,0.237320155,0.025836874,,,,,,,,,,,,
F02,6ALL_D1,D1,2.579247236,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,51.58494568,,,3.683650732,1.72173655,12329,27,12302,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21873.68931,7152.489167,7184.727987,,,,,3.107352495,2.114851952,,,,,,,,,,,,
F03,6ALL_F1,F1,0.93457222,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,18.6914444,,,1.69357574,0.44559446,11334,9,11325,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20237.60612,11548.3443,11555.24419,,,,,1.283253908,0.655680478,,,,,,,,,,,,
F04,6ALL_G3,G3,73.42384338,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1468.476807,,,78.58882904,68.28143311,12892,780,12112,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19219.29301,7730.681599,8425.772888,,,,,76.05621338,70.79735565,,,,,,,,,,,,
F05,14ALL_C1,C1,0.087603457,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.752069116,,,0.418452919,0.003679214,13430,1,13429,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,14696.2998,5401.055621,5401.747746,,,,,0.218057096,0.023739891,,,,,,,,,,,,
F06,14ALL_D1,D1,0.304745644,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,6.094913006,,,0.807850301,0.072319157,11583,3,11580,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21566.02344,6329.130996,6333.077355,,,,,0.521772683,0.158356309,,,,,,,,,,,,
F07,14ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.293322146,0,12018,0,12018,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10920.50989,10920.50989,,,,,0.134022295,0,,,,,,,,,,,,
F08,14ALL_G3,G3,34.14715576,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,682.9431152,,,37.58112717,30.72317505,13318,381,12937,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19447.53651,6933.09754,7291.109347,,,,,35.89793015,32.39897919,,,,,,,,,,,,
F09,22ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.322583199,0,10928,0,10928,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5450.516716,5450.516716,,,,,0.147391021,0,,,,,,,,,,,,
F10,22ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.315791339,0,11163,0,11163,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6363.908897,6363.908897,,,,,0.144288003,0,,,,,,,,,,,,
F11,22ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.266952336,0,13205,0,13205,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10956.60408,10956.60408,,,,,0.121974379,0,,,,,,,,,,,,
F12,22ALL_G3,G3,68.23867798,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1364.77356,,,73.1202774,63.37724304,13380,754,12626,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19446.48561,7026.816679,7726.699368,,,,,70.72676086,65.75584412,,,,,,,,,,,,
G01,7ALL_C1,C1,0.094016105,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.880322099,,,0.449088693,0.003948526,12514,1,12513,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,39843.25391,6316.122942,6318.802111,,,,,0.234020025,0.025477624,,,,,,,,,,,,
G02,7ALL_D1,D1,0.88224268,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,17.64485359,,,1.598718405,0.420649201,12006,9,11997,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21468.5332,6992.203923,7003.055744,,,,,1.211390615,0.61897099,,,,,,,,,,,,
G03,7ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.349794596,0,10078,0,10078,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11338.4774,11338.4774,,,,,0.159823135,0,,,,,,,,,,,,
G04,7ALL_G3,G3,20.1547718,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,403.0954285,,,22.86464882,17.45112419,12540,213,12327,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18657.23277,7610.979071,7798.606825,,,,,21.53658295,18.77458191,,,,,,,,,,,,
