Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A01,1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.681827008724213,0,5171,0,5171,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5989.94002700419,5989.94002700419,,,,,0.311506748199463,0,,,,,,,,,,,,
A02,9,C1,0.468433439731598,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,9.36866855621338,,,1.10474765300751,0.141330137848854,10048,4,10044,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15351.1140136719,5352.82383046821,5356.80404152841,,,,,0.748294353485107,0.268975108861923,,,,,,,,,,,,
A03,17,D1,0.757164001464844,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,15.1432800292969,,,1.47497272491455,0.321627020835876,10880,7,10873,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21406.5382254464,6568.59879051145,6578.14525889791,,,,,1.08311092853546,0.504325211048126,,,,,,,,,,,,
A04,25,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.292324721813202,0,12059,0,12059,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11187.8862492971,11187.8862492971,,,,,0.133566603064537,0,,,,,,,,,,,,
A05,33,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.290877282619476,0,12119,0,12119,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10973.2731557079,10973.2731557078,,,,,0.132905289530754,0,,,,,,,,,,,,
A06,41,G3,0.517835557460785,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,10.3567113876343,,,1.12554728984833,0.182045012712479,11362,5,11357,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,20013.016796875,6248.37376259376,6254.43107778223,,,,,0.788754343986511,0.317509740591049,,,,,,,,,,,,
A07,49,G3,116.849792480469,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2336.99584960938,,,124.070671081543,109.672966003418,10714,1013,9701,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19034.4737089709,6412.6525255531,7606.03546925313,,,,,120.528373718262,113.182678222656,,,,,,,,,,,,
A08,57,F1,0.570797443389893,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,11.4159488677979,,,1.24069595336914,0.200660809874535,10308,5,10303,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19056.24609375,10866.9499818346,10870.9222830142,,,,,0.869434833526611,0.349980145692825,,,,,,,,,,,,
A09,65,C1,0.374970704317093,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.49941396713257,,,0.994058847427368,0.0889822319149971,9414,3,9411,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,15342.0123697917,5190.36156886722,5193.5966392308,,,,,0.642022728919983,0.194844871759415,,,,,,,,,,,,
A10,73,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.372413277626038,0,9466,0,9466,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6468.34106748038,6468.34106748038,,,,,0.170156851410866,0,,,,,,,,,,,,
