Plate,Well,Sample,Day,Temp,Symbiont,Pot,Replicate,Box,Number,Primer,Info,ALL.number,ul.DNA,BACKUP.NUMBER
11,A01,118ALL_C1,3,27,ALL,1,A,L,36,C1,ALL,118,4,
11,A02,118ALL_D1,3,27,ALL,1,A,L,36,D1,ALL,118,4,
11,A03,118ALL_F1,3,27,ALL,1,A,L,36,F1,ALL,118,4,
11,A04,118ALL_G3,3,27,ALL,1,A,L,36,G3,ALL,118,4,
11,A05,126ALL_G3,3,31,ALL,3,A,N,29,G3,ALL,126,4,
11,A06,126ALL_D1,3,31,ALL,3,A,N,29,D1,ALL,126,4,
11,A07,126ALL_F1,3,31,ALL,3,A,N,29,F1,ALL,126,6,
11,A08,126ALL_C1,3,31,ALL,3,A,N,29,C1,ALL,126,3,
11,A09,134ALL_D1,3,31,ALL,2,B,M,24,D1,ALL,134,4,
11,A10,134ALL_C1,3,31,ALL,2,B,M,24,C1,ALL,134,4,
11,A11,134ALL_G3,3,31,ALL,2,B,M,24,G3,ALL,134,4,
11,A12,134ALL_F1,3,31,ALL,2,B,M,24,F1,ALL,134,4,
11,B01,119ALL_C1,3,27,ALL,2,A,L,41,C1,ALL,119,4,
11,B02,119ALL_D1,3,27,ALL,2,A,L,41,D1,ALL,119,4,
11,B03,119ALL_F1,3,27,ALL,2,A,L,41,F1,ALL,119,4,
11,B04,119ALL_G3,3,27,ALL,2,A,L,41,G3,ALL,119,4,
11,B05,127ALL_G3,3,27,ALL,1,E,L,38,G3,ALL,127,4,
11,B06,127ALL_D1,3,27,ALL,1,E,L,38,D1,ALL,127,4,
11,B07,127ALL_F1,3,27,ALL,1,E,L,38,F1,ALL,127,4,
11,B08,127ALL_C1,3,27,ALL,1,E,L,38,C1,ALL,127,4,
11,B09,135ALL_D1,14,30,ALL,3,C,O,29,D1,ALL,135,4,
11,B10,135ALL_C1,14,30,ALL,3,C,O,29,C1,ALL,135,4,
11,B11,135ALL_G3,14,30,ALL,3,C,O,29,G3,ALL,135,4,
11,B12,135ALL_F1,14,30,ALL,3,C,O,29,F1,ALL,135,4,
11,C01,120ALL_C1,3,27,ALL,3,A,L,46,C1,ALL,120,4,
11,C02,120ALL_D1,3,27,ALL,3,A,L,46,D1,ALL,120,4,
11,C03,120ALL_F1,3,27,ALL,3,A,L,46,F1,ALL,120,4,
11,C04,120ALL_G3,3,27,ALL,3,A,L,46,G3,ALL,120,4,
11,C05,128ALL_G3,3,27,ALL,2,C,L,42,G3,ALL,128,4,
11,C06,128ALL_D1,3,27,ALL,2,C,L,42,D1,ALL,128,4,
11,C07,128ALL_F1,3,27,ALL,2,C,L,42,F1,ALL,128,4,
11,C08,128ALL_C1,3,27,ALL,2,C,L,42,C1,ALL,128,4,
11,C09,136ALL_D1,3,31,ALL,3,C,N,30,D1,ALL,136,4,
11,C10,136ALL_C1,3,31,ALL,3,C,N,30,C1,ALL,136,4,
11,C11,136ALL_G3,3,31,ALL,3,C,N,30,G3,ALL,136,4,
11,C12,136ALL_F1,3,31,ALL,3,C,N,30,F1,ALL,136,4,
11,D01,121ALL_C1,3,30,ALL,1,A,N,4,C1,ALL,121,4,
11,D02,121ALL_D1,3,30,ALL,1,A,N,4,D1,ALL,121,4,
11,D03,121ALL_F1,3,30,ALL,1,A,N,4,F1,ALL,121,4,
11,D04,121ALL_G3,3,30,ALL,1,A,N,4,G3,ALL,121,4,
11,D05,129ALL_G3,3,27,ALL,3,C,L,47,G3,ALL,129,4,
11,D06,129ALL_D1,3,27,ALL,3,C,L,47,D1,ALL,129,4,
11,D07,129ALL_F1,3,27,ALL,3,C,L,47,F1,ALL,129,4,
11,D08,129ALL_C1,3,27,ALL,3,C,L,47,C1,ALL,129,4,
11,D09,137ALL_D1,3,27,ALL,1,G,L,39,D1,ALL,137,4,
11,D10,137ALL_C1,3,27,ALL,1,G,L,39,C1,ALL,137,4,
11,D11,137ALL_G3,3,27,ALL,1,G,L,39,G3,ALL,137,4,
11,D12,137ALL_F1,3,27,ALL,1,G,L,39,F1,ALL,137,4,
11,E01,122ALL_C1,3,30,ALL,2,A,N,9,C1,ALL,122,4,
11,E02,122ALL_D1,3,30,ALL,2,A,N,9,D1,ALL,122,4,
11,E03,122ALL_F1,3,30,ALL,2,A,N,9,F1,ALL,122,4,
11,E04,122ALL_G3,3,30,ALL,2,A,N,9,G3,ALL,122,4,
11,E05,130ALL_G3,3,30,ALL,1,B,M,4,G3,ALL,130,4,
11,E06,130ALL_D1,3,30,ALL,1,B,M,4,D1,ALL,130,4,
11,E07,130ALL_F1,3,30,ALL,1,B,M,4,F1,ALL,130,4,
11,E08,130ALL_C1,3,30,ALL,1,B,M,4,C1,ALL,130,4,
11,E09,138ALL_D1,3,30,ALL,1,J,M,8,D1,ALL,138,4,
11,E10,138ALL_C1,3,30,ALL,1,J,M,8,C1,ALL,138,4,
11,E11,138ALL_G3,3,30,ALL,1,J,M,8,G3,ALL,138,4,
11,E12,138ALL_F1,3,30,ALL,1,J,M,8,F1,ALL,138,4,
11,F01,123ALL_C1,3,30,ALL,3,A,N,14,C1,ALL,123,4,
11,F02,123ALL_D1,3,30,ALL,3,A,N,14,D1,ALL,123,4,
11,F03,123ALL_F1,3,30,ALL,3,A,N,14,F1,ALL,123,4,
11,F04,123ALL_G3,3,30,ALL,3,A,N,14,G3,ALL,123,4,
11,F05,131ALL_G3,3,30,ALL,2,B,M,9,G3,ALL,131,4,
11,F06,131ALL_D1,3,30,ALL,2,B,M,9,D1,ALL,131,4,
11,F07,131ALL_F1,3,30,ALL,2,B,M,9,F1,ALL,131,4,
11,F08,131ALL_C1,3,30,ALL,2,B,M,9,C1,ALL,131,4,
11,F09,139ALL_D1,3,31,ALL,1,C,N,20,D1,ALL,139,4,
11,F10,139ALL_C1,3,31,ALL,1,C,N,20,C1,ALL,139,4,
11,F11,139ALL_G3,3,31,ALL,1,C,N,20,G3,ALL,139,4,
11,F12,139ALL_F1,3,31,ALL,1,C,N,20,F1,ALL,139,4,
11,G01,124ALL_C1,3,31,ALL,1,A,N,19,C1,ALL,124,4,
11,G02,124ALL_D1,3,31,ALL,1,A,N,19,D1,ALL,124,4,
11,G03,124ALL_F1,3,31,ALL,1,A,N,19,F1,ALL,124,4,
11,G04,124ALL_G3,3,31,ALL,1,A,N,19,G3,ALL,124,4,
11,G05,132ALL_G3,3,30,ALL,3,B,M,14,G3,ALL,132,4,
11,G06,132ALL_D1,3,30,ALL,3,B,M,14,D1,ALL,132,4,
11,G07,132ALL_F1,3,30,ALL,3,B,M,14,F1,ALL,132,4,
11,G08,132ALL_C1,3,30,ALL,3,B,M,14,C1,ALL,132,4,
11,G09,140ALL_D1,3,31,ALL,1,H,M,22,D1,ALL,140,4,
11,G10,140ALL_C1,3,31,ALL,1,H,M,22,C1,ALL,140,4,
11,G11,140ALL_G3,3,31,ALL,1,H,M,22,G3,ALL,140,4,
11,G12,140ALL_F1,3,31,ALL,1,H,M,22,F1,ALL,140,4,
11,H01,125ALL_C1,3,31,ALL,2,A,N,24,C1,ALL,125,4,
11,H02,125ALL_D1,3,31,ALL,2,A,N,24,D1,ALL,125,4,
11,H03,125ALL_F1,3,31,ALL,2,A,N,24,F1,ALL,125,4,
11,H04,125ALL_G3,3,31,ALL,2,A,N,24,G3,ALL,125,4,
11,H05,133ALL_G3,3,31,ALL,1,B,M,19,G3,ALL,133,4,
11,H06,133ALL_D1,3,31,ALL,1,B,M,19,D1,ALL,133,4,
11,H07,133ALL_F1,3,31,ALL,1,B,M,19,F1,ALL,133,4,
11,H08,133ALL_C1,3,31,ALL,1,B,M,19,C1,ALL,133,4,
11,H09,NTC_D1,,,,,,,,D1,NTC,,4,
11,H10,NTC_C1,,,,,,,,C1,NTC,,4,
11,H11,NTC_G3,,,,,,,,G3,NTC,,4,
11,H12,NTC_F1,,,,,,,,F1,NTC,,4,
