Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B02,C1_CONTROL_D1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.285343497991562,0,12354,0,12354,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6107.97389438327,6107.97389438328,,,,,0.130376994609833,0,,,,,,,,,,,,
B03,C1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.332503706216812,0,10602,0,10602,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5815.22280839461,5815.2228083946,,,,,0.151923432946205,0,,,,,,,,,,,,
B04,170ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.288166224956512,0,12233,0,12233,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7987.88873873277,7987.88873873277,,,,,0.131666660308838,0,,,,,,,,,,,,
B05,D1_CONTROL_C1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.396056532859802,0,8901,0,8901,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,7288.71447675735,7288.71447675734,,,,,0.180958539247513,0,,,,,,,,,,,,
B06,D1_CONTROL_G3,D1,0.0884331613779068,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.76866316795349,,,0.422416716814041,0.00371405901387334,13304,1,13303,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,26960.7421875,8297.43963183968,8298.84246576599,,,,,0.220122471451759,0.0239647291600704,,,,,,,,,,,,
B07,154ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.33544659614563,0,10509,0,10509,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11734.5102715158,11734.5102715158,,,,,0.153267979621887,0,,,,,,,,,,,,
B08,F1_CONTROL_C1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.269133388996124,0,13098,0,13098,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11578.4288582644,11578.4288582644,,,,,0.12297086417675,0,,,,,,,,,,,,
B09,F1_CONTROL_D1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.323560386896133,0,10895,0,10895,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11614.7762806011,11614.7762806011,,,,,0.147837474942207,0,,,,,,,,,,,,
B10,F1_CONTROL_G3,F1,0.156393557786942,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,3.12787103652954,,,0.747123181819916,0.00656811101362109,7523,1,7522,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18230.400390625,11714.5975369669,11715.4636545867,,,,,0.389302104711533,0.0423806048929691,,,,,,,,,,,,
B11,G3_CONTROL_F1,G3,0.126413851976395,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.5282769203186,,,0.60387510061264,0.00530910911038518,9307,1,9306,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,22946.39453125,7177.8743026999,7179.56856725652,,,,,0.314669281244278,0.0342568121850491,,,,,,,,,,,,
B12,G3_CONTROL_D1,G3,0.144556194543839,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.89112377166748,,,0.690560638904572,0.00607100268825889,8139,1,8138,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,16233.517578125,7188.20874101438,7189.32009484619,,,,,0.359833300113678,0.0391729734838009,,,,,,,,,,,,
C01,170ALL_C1,C1,1.9203999042511,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,38.4079971313477,,,2.99085783958435,1.14248609542847,10423,17,10406,0,0,0,0,,,,,,,,,12507.7314453125,,,,,,,,,,,,,,13689.1227596507,6635.94094485566,6647.44474326799,,,,,2.42485499382019,1.49142694473267,,,,,,,,,,,,
C02,C1_CONTROL_D1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.325172305107117,0,10841,0,10841,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5423.07557216419,5423.07557216422,,,,,0.14857392013073,0,,,,,,,,,,,,
C03,C1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.301992505788803,0,11673,0,11673,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6054.06769683009,6054.06769683009,,,,,0.137983605265617,0,,,,,,,,,,,,
C04,D1_CONTROL_F1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.346187233924866,0,10183,0,10183,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6401.36580920713,6401.36580920713,,,,,0.15817503631115,0,,,,,,,,,,,,
C05,D1_CONTROL_F1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.358657360076904,0,9829,0,9829,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6882.90442896777,6882.90442896778,,,,,0.163872241973877,0,,,,,,,,,,,,
C06,D1_CONTROL_G3,D1,0.111954189836979,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.23908376693726,,,0.534789264202118,0.00470186118036509,10509,1,10508,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,26795.701171875,6396.75013559238,6398.69122903954,,,,,0.278673738241196,0.0303385332226753,,,,,,,,,,,,
C07,158ALL_F1,F1,0.104551933705807,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.09103870391846,,,0.499423801898956,0.00439099408686161,11253,1,11252,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,18483.0078125,10860.1002492786,10860.7776604191,,,,,0.260246992111206,0.028332656249404,,,,,,,,,,,,
C08,F1_CONTROL_C1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.325622946023941,0,10826,0,10826,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10133.8189297882,10133.8189297882,,,,,0.148779794573784,0,,,,,,,,,,,,
C09,F1_CONTROL_D1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.318415939807892,0,11071,0,11071,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11712.2290275022,11712.2290275022,,,,,0.145487099885941,0,,,,,,,,,,,,
C10,170ALL_G3,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.383182615041733,0,9200,0,9200,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,11024.9123034403,11024.9123034403,,,,,0.175076946616173,0,,,,,,,,,,,,
C11,G3_CONTROL_F1,G3,30.8490447998047,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,616.980895996094,,,34.6871681213379,27.0234050750732,9621,249,9372,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18861.0678338353,7683.50618407526,7972.79137800419,,,,,32.8057060241699,28.8956317901611,,,,,,,,,,,,
C12,G3_CONTROL_D1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.398925393819809,0,8837,0,8837,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,6508.48263664802,6508.48263664802,,,,,0.182269215583801,0,,,,,,,,,,,,
D01,C1_CONTROL_F1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.32634648680687,0,10802,0,10802,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5568.18310027042,5568.18310027043,,,,,0.149110376834869,0,,,,,,,,,,,,
D02,C1_CONTROL_F1,C1,0.0921240821480751,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.84248161315918,,,0.440049678087235,0.00386906624771655,12771,1,12770,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,13940.46875,5679.14105592637,5679.78793774409,,,,,0.229310214519501,0.0249649118632078,,,,,,,,,,,,
D03,C1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.260020315647125,0,13557,0,13557,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,6447.02876054719,6447.02876054719,,,,,0.118807218968868,0,,,,,,,,,,,,
D04,165ALL_D1,D1,3.55214810371399,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,71.0429611206055,,,4.77487945556641,2.55904221534729,13268,40,13228,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20133.8396484375,6642.92449502682,6683.59653347546,,,,,4.14266633987427,3.02077507972717,,,,,,,,,,,,
D05,D1_CONTROL_F1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.313209712505341,0,11255,0,11255,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6896.29826570136,6896.29826570136,,,,,0.143108502030373,0,,,,,,,,,,,,
D06,D1_CONTROL_G3,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.264746725559235,0,13315,0,13315,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6255.46763496585,6255.46763496586,,,,,0.120966657996178,0,,,,,,,,,,,,
D07,159ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.318358421325684,0,11073,0,11073,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10483.7891239045,10483.7891239045,,,,,0.145460829138756,0,,,,,,,,,,,,
D08,F1_CONTROL_C1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.269937247037888,0,13059,0,13059,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10734.5497194374,10734.5497194374,,,,,0.123338133096695,0,,,,,,,,,,,,
D09,F1_CONTROL_D1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.302070140838623,0,11670,0,11670,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11494.7936755235,11494.7936755235,,,,,0.138019070029259,0,,,,,,,,,,,,
D10,154ALL_G3,G3,9.16220378875732,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,183.244079589844,,,11.4249668121338,7.2221622467041,9539,74,9465,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19084.9207664696,7190.31805118776,7282.59193743694,,,,,10.2687187194824,8.13881492614746,,,,,,,,,,,,
D11,G3_CONTROL_C1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.368789464235306,0,9559,0,9559,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7041.39153290992,7041.39153290992,,,,,0.168501257896423,0,,,,,,,,,,,,
D12,G3_CONTROL_D1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.389663934707642,0,9047,0,9047,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,6404.40321014293,6404.40321014291,,,,,0.178038030862808,0,,,,,,,,,,,,
E01,165ALL_C1,C1,2.0471043586731,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,40.9420852661133,,,3.08624601364136,1.27277779579163,11504,20,11484,0,0,0,0,,,,,,,,,12507.7314453125,,,,,,,,,,,,,,14348.2622070313,5481.39604018533,5496.81131516248,,,,,2.53945231437683,1.62306129932404,,,,,,,,,,,,
E02,C1_CONTROL_F1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.27313768863678,0,12906,0,12906,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5416.79633984284,5416.79633984283,,,,,0.124800376594067,0,,,,,,,,,,,,
E03,C1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.258248567581177,0,13650,0,13650,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5377.18719358116,5377.18719358116,,,,,0.117997720837593,0,,,,,,,,,,,,
E04,170ALL_G3,G3,13.7918844223022,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,275.837677001953,,,15.9865350723267,11.6013212203979,13042,152,12890,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,17935.7040501645,7397.45805013581,7520.27766307894,,,,,14.9110927581787,12.6737403869629,,,,,,,,,,,,
E05,D1_CONTROL_F1,D1,0.0978801622986794,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.95760321617126,,,0.467549085617065,0.00411080289632082,12020,1,12019,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,23521.283203125,6349.26866758654,6350.69728776421,,,,,0.243638813495636,0.0265247188508511,,,,,,,,,,,,
E06,D1_CONTROL_G3,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.260423749685287,0,13536,0,13536,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6392.15128847668,6392.15128847668,,,,,0.118991546332836,0,,,,,,,,,,,,
E07,160ALL_F1,F1,0.206271678209305,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.12543344497681,,,0.660815894603729,0.0312478374689817,11408,2,11406,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20212.701171875,10817.9816754117,10819.6287159966,,,,,0.396589398384094,0.0895174667239189,,,,,,,,,,,,
E08,F1_CONTROL_C1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.291937351226807,0,12075,0,12075,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10669.0565443841,10669.056544384,,,,,0.133389607071877,0,,,,,,,,,,,,
E09,F1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.296954840421677,0,11871,0,11871,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10818.4356948689,10818.4356948689,,,,,0.135682001709938,0,,,,,,,,,,,,
E10,157ALL_G3,G3,0.708930730819702,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,14.178614616394,,,1.44951057434082,0.277613639831543,9960,6,9954,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19155.232421875,6682.72737883448,6690.24093608933,,,,,1.04227578639984,0.455675303936005,,,,,,,,,,,,
E11,G3_CONTROL_C1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.30725759267807,0,11473,0,11473,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,6604.59154420126,6604.59154420127,,,,,0.140389114618301,0,,,,,,,,,,,,
E12,G3_CONTROL_F1,G3,0.386520117521286,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,7.73040246963501,,,0.911521136760712,0.116619065403938,12177,4,12173,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,16279.4025878906,7379.5063620564,7382.42987235477,,,,,0.617429792881012,0.221943646669388,,,,,,,,,,,,
F01,164ALL_C1,C1,0.102332934737206,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.04665875434875,,,0.488822400569916,0.00429780408740044,11497,1,11496,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,14823.232421875,6120.86093158762,6121.61785700209,,,,,0.254723191261292,0.0277313441038132,,,,,,,,,,,,
F02,C1_CONTROL_F1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.279107213020325,0,12630,0,12630,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5596.83088036761,5596.83088036759,,,,,0.127527743577957,0,,,,,,,,,,,,
F03,C1_CONTROL_G3,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.397172272205353,0,8876,0,8876,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,4694.59567693269,4694.59567693269,,,,,0.181468278169632,0,,,,,,,,,,,,
F04,D1_CONTROL_C1,D1,0.129360675811768,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.58721351623535,,,0.617954850196838,0.00543286185711622,9095,1,9094,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,32304.498046875,6694.80224952001,6697.61804894798,,,,,0.322005093097687,0.035055335611105,,,,,,,,,,,,
F05,D1_CONTROL_F1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.449780523777008,0,7838,0,7838,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6553.51504103107,6553.51504103108,,,,,0.205502539873123,0,,,,,,,,,,,,
F06,D1_CONTROL_G3,D1,0.120830953121185,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,2.41661906242371,,,0.577200591564178,0.00507465051487088,9737,1,9736,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,43233.359375,6661.61847767011,6665.37443339543,,,,,0.300771236419678,0.0327439606189728,,,,,,,,,,,,
F07,161ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.309796124696732,0,11379,0,11379,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10433.9905696795,10433.9905696796,,,,,0.141548916697502,0,,,,,,,,,,,,
F08,F1_CONTROL_D1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.289801061153412,0,12164,0,12164,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10718.1153981523,10718.1153981523,,,,,0.13241358101368,0,,,,,,,,,,,,
F09,F1_CONTROL_G3,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.307123720645905,0,11478,0,11478,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,11384.393868382,11384.3938683821,,,,,0.140327945351601,0,,,,,,,,,,,,
F10,158ALL_G3,G3,68.2578201293945,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1365.15637207031,,,73.3776016235352,63.160213470459,12170,686,11484,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19134.1501970208,6524.70190684798,7235.47278006559,,,,,70.8671722412109,65.6542434692383,,,,,,,,,,,,
F11,G3_CONTROL_C1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.300961077213287,0,11713,0,11713,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,7304.96217306458,7304.96217306459,,,,,0.137512356042862,0,,,,,,,,,,,,
F12,G3_CONTROL_F1,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.289206624031067,0,12189,0,12189,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,6955.97547240981,6955.97547240981,,,,,0.13214199244976,0,,,,,,,,,,,,
G01,C1_CONTROL_D1,C1,0.095334105193615,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.90668213367462,,,0.455385386943817,0.00400387728586793,12341,1,12340,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,25841.423828125,5580.05403769816,5581.69583089082,,,,,0.237300917506218,0.0258347801864147,,,,,,,,,,,,
